#    0.000E+00    0.000E+00
#    75
#    75
#     3    -0.497E+00
# x y d vx vy p phi X1                                                                                                                                                                                                                                          
    0.183E+00    -0.993E+00     0.100E+01    -0.997E+00     0.208E-05     0.100E+01     0.000E+00     0.269E-08
    0.190E+00    -0.993E+00     0.100E+01    -0.997E+00     0.212E-05     0.100E+01     0.000E+00     0.269E-08
    0.197E+00    -0.993E+00     0.100E+01    -0.997E+00     0.215E-05     0.100E+01     0.000E+00     0.269E-08
    0.203E+00    -0.993E+00     0.100E+01    -0.997E+00     0.218E-05     0.100E+01     0.000E+00     0.269E-08
    0.210E+00    -0.993E+00     0.100E+01    -0.997E+00     0.221E-05     0.100E+01     0.000E+00     0.269E-08
    0.217E+00    -0.993E+00     0.100E+01    -0.997E+00     0.223E-05     0.100E+01     0.000E+00     0.269E-08
    0.223E+00    -0.993E+00     0.100E+01    -0.997E+00     0.225E-05     0.100E+01     0.000E+00     0.269E-08
    0.230E+00    -0.993E+00     0.100E+01    -0.997E+00     0.226E-05     0.100E+01     0.000E+00     0.269E-08
    0.237E+00    -0.993E+00     0.100E+01    -0.997E+00     0.227E-05     0.100E+01     0.000E+00     0.269E-08
    0.243E+00    -0.993E+00     0.100E+01    -0.997E+00     0.228E-05     0.100E+01     0.000E+00     0.269E-08
    0.250E+00    -0.993E+00     0.100E+01    -0.997E+00     0.228E-05     0.100E+01     0.000E+00     0.269E-08
    0.257E+00    -0.993E+00     0.100E+01    -0.997E+00     0.228E-05     0.100E+01     0.000E+00     0.269E-08
    0.263E+00    -0.993E+00     0.100E+01    -0.997E+00     0.227E-05     0.100E+01     0.000E+00     0.269E-08
    0.270E+00    -0.993E+00     0.100E+01    -0.997E+00     0.226E-05     0.100E+01     0.000E+00     0.269E-08
    0.277E+00    -0.993E+00     0.100E+01    -0.997E+00     0.225E-05     0.100E+01     0.000E+00     0.269E-08
    0.283E+00    -0.993E+00     0.100E+01    -0.997E+00     0.223E-05     0.100E+01     0.000E+00     0.269E-08
    0.290E+00    -0.993E+00     0.100E+01    -0.997E+00     0.221E-05     0.100E+01     0.000E+00     0.269E-08
    0.297E+00    -0.993E+00     0.100E+01    -0.997E+00     0.218E-05     0.100E+01     0.000E+00     0.269E-08
    0.303E+00    -0.993E+00     0.100E+01    -0.997E+00     0.215E-05     0.100E+01     0.000E+00     0.269E-08
    0.310E+00    -0.993E+00     0.100E+01    -0.997E+00     0.212E-05     0.100E+01     0.000E+00     0.269E-08
    0.317E+00    -0.993E+00     0.100E+01    -0.997E+00     0.208E-05     0.100E+01     0.000E+00     0.269E-08
    0.323E+00    -0.993E+00     0.100E+01    -0.997E+00     0.204E-05     0.100E+01     0.000E+00     0.269E-08
    0.330E+00    -0.993E+00     0.100E+01    -0.997E+00     0.200E-05     0.100E+01     0.000E+00     0.269E-08
    0.337E+00    -0.993E+00     0.100E+01    -0.997E+00     0.195E-05     0.100E+01     0.000E+00     0.269E-08
    0.343E+00    -0.993E+00     0.100E+01    -0.997E+00     0.190E-05     0.100E+01     0.000E+00     0.269E-08
    0.350E+00    -0.993E+00     0.100E+01    -0.997E+00     0.184E-05     0.100E+01     0.000E+00     0.269E-08
    0.357E+00    -0.993E+00     0.100E+01    -0.997E+00     0.179E-05     0.100E+01     0.000E+00     0.269E-08
    0.363E+00    -0.993E+00     0.100E+01    -0.997E+00     0.172E-05     0.100E+01     0.000E+00     0.269E-08
    0.370E+00    -0.993E+00     0.100E+01    -0.997E+00     0.166E-05     0.100E+01     0.000E+00     0.269E-08
    0.377E+00    -0.993E+00     0.100E+01    -0.997E+00     0.159E-05     0.100E+01     0.000E+00     0.269E-08
    0.383E+00    -0.993E+00     0.100E+01    -0.997E+00     0.152E-05     0.100E+01     0.000E+00     0.269E-08
    0.390E+00    -0.993E+00     0.100E+01    -0.997E+00     0.145E-05     0.100E+01     0.000E+00     0.269E-08
    0.397E+00    -0.993E+00     0.100E+01    -0.997E+00     0.138E-05     0.100E+01     0.000E+00     0.269E-08
    0.403E+00    -0.993E+00     0.100E+01    -0.997E+00     0.130E-05     0.100E+01     0.000E+00     0.269E-08
    0.410E+00    -0.993E+00     0.100E+01    -0.997E+00     0.122E-05     0.100E+01     0.000E+00     0.269E-08
    0.417E+00    -0.993E+00     0.100E+01    -0.997E+00     0.114E-05     0.100E+01     0.000E+00     0.269E-08
    0.423E+00    -0.993E+00     0.100E+01    -0.997E+00     0.106E-05     0.100E+01     0.000E+00     0.269E-08
    0.430E+00    -0.993E+00     0.100E+01    -0.997E+00     0.970E-06     0.100E+01     0.000E+00     0.269E-08
    0.437E+00    -0.993E+00     0.100E+01    -0.997E+00     0.883E-06     0.100E+01     0.000E+00     0.269E-08
    0.443E+00    -0.993E+00     0.100E+01    -0.997E+00     0.794E-06     0.100E+01     0.000E+00     0.269E-08
    0.450E+00    -0.993E+00     0.100E+01    -0.997E+00     0.704E-06     0.100E+01     0.000E+00     0.269E-08
    0.457E+00    -0.993E+00     0.100E+01    -0.997E+00     0.613E-06     0.100E+01     0.000E+00     0.269E-08
    0.463E+00    -0.993E+00     0.100E+01    -0.997E+00     0.520E-06     0.100E+01     0.000E+00     0.269E-08
    0.470E+00    -0.993E+00     0.100E+01    -0.997E+00     0.427E-06     0.100E+01     0.000E+00     0.269E-08
    0.477E+00    -0.993E+00     0.100E+01    -0.997E+00     0.333E-06     0.100E+01     0.000E+00     0.269E-08
    0.483E+00    -0.993E+00     0.100E+01    -0.997E+00     0.238E-06     0.100E+01     0.000E+00     0.269E-08
    0.490E+00    -0.993E+00     0.100E+01    -0.997E+00     0.143E-06     0.100E+01     0.000E+00     0.269E-08
    0.497E+00    -0.993E+00     0.100E+01    -0.997E+00     0.477E-07     0.100E+01     0.000E+00     0.269E-08
 
    0.333E-02    -0.980E+00     0.100E+01    -0.101E+01     0.660E-07     0.100E+01     0.000E+00     0.459E-08
    0.100E-01    -0.980E+00     0.100E+01    -0.101E+01     0.198E-06     0.100E+01     0.000E+00     0.459E-08
    0.167E-01    -0.980E+00     0.100E+01    -0.101E+01     0.329E-06     0.100E+01     0.000E+00     0.459E-08
    0.233E-01    -0.980E+00     0.100E+01    -0.101E+01     0.460E-06     0.100E+01     0.000E+00     0.459E-08
    0.300E-01    -0.980E+00     0.100E+01    -0.101E+01     0.590E-06     0.100E+01     0.000E+00     0.459E-08
    0.367E-01    -0.980E+00     0.100E+01    -0.101E+01     0.720E-06     0.100E+01     0.000E+00     0.459E-08
    0.433E-01    -0.980E+00     0.100E+01    -0.101E+01     0.847E-06     0.100E+01     0.000E+00     0.459E-08
    0.500E-01    -0.980E+00     0.100E+01    -0.101E+01     0.974E-06     0.100E+01     0.000E+00     0.459E-08
    0.567E-01    -0.980E+00     0.100E+01    -0.101E+01     0.110E-05     0.100E+01     0.000E+00     0.459E-08
    0.633E-01    -0.980E+00     0.100E+01    -0.101E+01     0.122E-05     0.100E+01     0.000E+00     0.459E-08
    0.700E-01    -0.980E+00     0.100E+01    -0.101E+01     0.134E-05     0.100E+01     0.000E+00     0.459E-08
    0.767E-01    -0.980E+00     0.100E+01    -0.101E+01     0.146E-05     0.100E+01     0.000E+00     0.459E-08
    0.833E-01    -0.980E+00     0.100E+01    -0.101E+01     0.158E-05     0.100E+01     0.000E+00     0.459E-08
    0.900E-01    -0.980E+00     0.100E+01    -0.101E+01     0.169E-05     0.100E+01     0.000E+00     0.459E-08
    0.967E-01    -0.980E+00     0.100E+01    -0.101E+01     0.180E-05     0.100E+01     0.000E+00     0.459E-08
    0.103E+00    -0.980E+00     0.100E+01    -0.101E+01     0.191E-05     0.100E+01     0.000E+00     0.459E-08
    0.110E+00    -0.980E+00     0.100E+01    -0.101E+01     0.201E-05     0.100E+01     0.000E+00     0.459E-08
    0.117E+00    -0.980E+00     0.100E+01    -0.101E+01     0.211E-05     0.100E+01     0.000E+00     0.459E-08
    0.123E+00    -0.980E+00     0.100E+01    -0.101E+01     0.220E-05     0.100E+01     0.000E+00     0.459E-08
    0.130E+00    -0.980E+00     0.100E+01    -0.101E+01     0.230E-05     0.100E+01     0.000E+00     0.459E-08
    0.137E+00    -0.980E+00     0.100E+01    -0.101E+01     0.239E-05     0.100E+01     0.000E+00     0.459E-08
    0.143E+00    -0.980E+00     0.100E+01    -0.101E+01     0.247E-05     0.100E+01     0.000E+00     0.459E-08
    0.150E+00    -0.980E+00     0.100E+01    -0.101E+01     0.255E-05     0.100E+01     0.000E+00     0.459E-08
    0.157E+00    -0.980E+00     0.100E+01    -0.101E+01     0.262E-05     0.100E+01     0.000E+00     0.459E-08
    0.163E+00    -0.980E+00     0.100E+01    -0.101E+01     0.270E-05     0.100E+01     0.000E+00     0.459E-08
    0.170E+00    -0.980E+00     0.100E+01    -0.101E+01     0.276E-05     0.100E+01     0.000E+00     0.459E-08
    0.177E+00    -0.980E+00     0.100E+01    -0.101E+01     0.282E-05     0.100E+01     0.000E+00     0.459E-08
    0.183E+00    -0.980E+00     0.100E+01    -0.101E+01     0.288E-05     0.100E+01     0.000E+00     0.459E-08
    0.190E+00    -0.980E+00     0.100E+01    -0.101E+01     0.293E-05     0.100E+01     0.000E+00     0.459E-08
    0.197E+00    -0.980E+00     0.100E+01    -0.101E+01     0.298E-05     0.100E+01     0.000E+00     0.459E-08
    0.203E+00    -0.980E+00     0.100E+01    -0.101E+01     0.302E-05     0.100E+01     0.000E+00     0.459E-08
    0.210E+00    -0.980E+00     0.100E+01    -0.101E+01     0.305E-05     0.100E+01     0.000E+00     0.459E-08
    0.217E+00    -0.980E+00     0.100E+01    -0.101E+01     0.308E-05     0.100E+01     0.000E+00     0.459E-08
    0.223E+00    -0.980E+00     0.100E+01    -0.101E+01     0.311E-05     0.100E+01     0.000E+00     0.459E-08
    0.230E+00    -0.980E+00     0.100E+01    -0.101E+01     0.313E-05     0.100E+01     0.000E+00     0.459E-08
    0.237E+00    -0.980E+00     0.100E+01    -0.101E+01     0.314E-05     0.100E+01     0.000E+00     0.459E-08
    0.243E+00    -0.980E+00     0.100E+01    -0.101E+01     0.315E-05     0.100E+01     0.000E+00     0.459E-08
    0.250E+00    -0.980E+00     0.100E+01    -0.101E+01     0.315E-05     0.100E+01     0.000E+00     0.459E-08
    0.257E+00    -0.980E+00     0.100E+01    -0.101E+01     0.315E-05     0.100E+01     0.000E+00     0.459E-08
    0.263E+00    -0.980E+00     0.100E+01    -0.101E+01     0.314E-05     0.100E+01     0.000E+00     0.459E-08
    0.270E+00    -0.980E+00     0.100E+01    -0.101E+01     0.313E-05     0.100E+01     0.000E+00     0.459E-08
    0.277E+00    -0.980E+00     0.100E+01    -0.101E+01     0.311E-05     0.100E+01     0.000E+00     0.459E-08
    0.283E+00    -0.980E+00     0.100E+01    -0.101E+01     0.308E-05     0.100E+01     0.000E+00     0.459E-08
    0.290E+00    -0.980E+00     0.100E+01    -0.101E+01     0.305E-05     0.100E+01     0.000E+00     0.459E-08
    0.297E+00    -0.980E+00     0.100E+01    -0.101E+01     0.302E-05     0.100E+01     0.000E+00     0.459E-08
    0.303E+00    -0.980E+00     0.100E+01    -0.101E+01     0.298E-05     0.100E+01     0.000E+00     0.459E-08
    0.310E+00    -0.980E+00     0.100E+01    -0.101E+01     0.293E-05     0.100E+01     0.000E+00     0.459E-08
    0.317E+00    -0.980E+00     0.100E+01    -0.101E+01     0.288E-05     0.100E+01     0.000E+00     0.459E-08
    0.323E+00    -0.980E+00     0.100E+01    -0.101E+01     0.282E-05     0.100E+01     0.000E+00     0.459E-08
    0.330E+00    -0.980E+00     0.100E+01    -0.101E+01     0.276E-05     0.100E+01     0.000E+00     0.459E-08
    0.337E+00    -0.980E+00     0.100E+01    -0.101E+01     0.270E-05     0.100E+01     0.000E+00     0.459E-08
    0.343E+00    -0.980E+00     0.100E+01    -0.101E+01     0.262E-05     0.100E+01     0.000E+00     0.459E-08
    0.350E+00    -0.980E+00     0.100E+01    -0.101E+01     0.255E-05     0.100E+01     0.000E+00     0.459E-08
    0.357E+00    -0.980E+00     0.100E+01    -0.101E+01     0.247E-05     0.100E+01     0.000E+00     0.459E-08
    0.363E+00    -0.980E+00     0.100E+01    -0.101E+01     0.239E-05     0.100E+01     0.000E+00     0.459E-08
    0.370E+00    -0.980E+00     0.100E+01    -0.101E+01     0.230E-05     0.100E+01     0.000E+00     0.459E-08
    0.377E+00    -0.980E+00     0.100E+01    -0.101E+01     0.220E-05     0.100E+01     0.000E+00     0.459E-08
    0.383E+00    -0.980E+00     0.100E+01    -0.101E+01     0.211E-05     0.100E+01     0.000E+00     0.459E-08
    0.390E+00    -0.980E+00     0.100E+01    -0.101E+01     0.201E-05     0.100E+01     0.000E+00     0.459E-08
    0.397E+00    -0.980E+00     0.100E+01    -0.101E+01     0.191E-05     0.100E+01     0.000E+00     0.459E-08
    0.403E+00    -0.980E+00     0.100E+01    -0.101E+01     0.180E-05     0.100E+01     0.000E+00     0.459E-08
    0.410E+00    -0.980E+00     0.100E+01    -0.101E+01     0.169E-05     0.100E+01     0.000E+00     0.459E-08
    0.417E+00    -0.980E+00     0.100E+01    -0.101E+01     0.158E-05     0.100E+01     0.000E+00     0.459E-08
    0.423E+00    -0.980E+00     0.100E+01    -0.101E+01     0.146E-05     0.100E+01     0.000E+00     0.459E-08
    0.430E+00    -0.980E+00     0.100E+01    -0.101E+01     0.134E-05     0.100E+01     0.000E+00     0.459E-08
    0.437E+00    -0.980E+00     0.100E+01    -0.101E+01     0.122E-05     0.100E+01     0.000E+00     0.459E-08
    0.443E+00    -0.980E+00     0.100E+01    -0.101E+01     0.110E-05     0.100E+01     0.000E+00     0.459E-08
    0.450E+00    -0.980E+00     0.100E+01    -0.101E+01     0.974E-06     0.100E+01     0.000E+00     0.459E-08
    0.457E+00    -0.980E+00     0.100E+01    -0.101E+01     0.847E-06     0.100E+01     0.000E+00     0.459E-08
    0.463E+00    -0.980E+00     0.100E+01    -0.101E+01     0.720E-06     0.100E+01     0.000E+00     0.459E-08
    0.470E+00    -0.980E+00     0.100E+01    -0.101E+01     0.590E-06     0.100E+01     0.000E+00     0.459E-08
    0.477E+00    -0.980E+00     0.100E+01    -0.101E+01     0.460E-06     0.100E+01     0.000E+00     0.459E-08
    0.483E+00    -0.980E+00     0.100E+01    -0.101E+01     0.329E-06     0.100E+01     0.000E+00     0.459E-08
    0.490E+00    -0.980E+00     0.100E+01    -0.101E+01     0.198E-06     0.100E+01     0.000E+00     0.459E-08
    0.497E+00    -0.980E+00     0.100E+01    -0.101E+01     0.660E-07     0.100E+01     0.000E+00     0.459E-08
 
    0.333E-02    -0.967E+00     0.100E+01    -0.990E+00     0.905E-07     0.100E+01     0.000E+00     0.782E-08
    0.100E-01    -0.967E+00     0.100E+01    -0.990E+00     0.271E-06     0.100E+01     0.000E+00     0.782E-08
    0.167E-01    -0.967E+00     0.100E+01    -0.990E+00     0.452E-06     0.100E+01     0.000E+00     0.782E-08
    0.233E-01    -0.967E+00     0.100E+01    -0.990E+00     0.631E-06     0.100E+01     0.000E+00     0.782E-08
    0.300E-01    -0.967E+00     0.100E+01    -0.990E+00     0.810E-06     0.100E+01     0.000E+00     0.782E-08
    0.367E-01    -0.967E+00     0.100E+01    -0.990E+00     0.987E-06     0.100E+01     0.000E+00     0.782E-08
    0.433E-01    -0.967E+00     0.100E+01    -0.990E+00     0.116E-05     0.100E+01     0.000E+00     0.782E-08
    0.500E-01    -0.967E+00     0.100E+01    -0.990E+00     0.134E-05     0.100E+01     0.000E+00     0.782E-08
    0.567E-01    -0.967E+00     0.100E+01    -0.990E+00     0.151E-05     0.100E+01     0.000E+00     0.782E-08
    0.633E-01    -0.967E+00     0.100E+01    -0.990E+00     0.167E-05     0.100E+01     0.000E+00     0.782E-08
    0.700E-01    -0.967E+00     0.100E+01    -0.990E+00     0.184E-05     0.100E+01     0.000E+00     0.782E-08
    0.767E-01    -0.967E+00     0.100E+01    -0.990E+00     0.200E-05     0.100E+01     0.000E+00     0.782E-08
    0.833E-01    -0.967E+00     0.100E+01    -0.990E+00     0.216E-05     0.100E+01     0.000E+00     0.782E-08
    0.900E-01    -0.967E+00     0.100E+01    -0.990E+00     0.231E-05     0.100E+01     0.000E+00     0.782E-08
    0.967E-01    -0.967E+00     0.100E+01    -0.990E+00     0.247E-05     0.100E+01     0.000E+00     0.782E-08
    0.103E+00    -0.967E+00     0.100E+01    -0.990E+00     0.261E-05     0.100E+01     0.000E+00     0.782E-08
    0.110E+00    -0.967E+00     0.100E+01    -0.990E+00     0.275E-05     0.100E+01     0.000E+00     0.782E-08
    0.117E+00    -0.967E+00     0.100E+01    -0.990E+00     0.289E-05     0.100E+01     0.000E+00     0.782E-08
    0.123E+00    -0.967E+00     0.100E+01    -0.990E+00     0.302E-05     0.100E+01     0.000E+00     0.782E-08
    0.130E+00    -0.967E+00     0.100E+01    -0.990E+00     0.315E-05     0.100E+01     0.000E+00     0.782E-08
    0.137E+00    -0.967E+00     0.100E+01    -0.990E+00     0.327E-05     0.100E+01     0.000E+00     0.782E-08
    0.143E+00    -0.967E+00     0.100E+01    -0.990E+00     0.339E-05     0.100E+01     0.000E+00     0.782E-08
    0.150E+00    -0.967E+00     0.100E+01    -0.990E+00     0.350E-05     0.100E+01     0.000E+00     0.782E-08
    0.157E+00    -0.967E+00     0.100E+01    -0.990E+00     0.360E-05     0.100E+01     0.000E+00     0.782E-08
    0.163E+00    -0.967E+00     0.100E+01    -0.990E+00     0.370E-05     0.100E+01     0.000E+00     0.782E-08
    0.170E+00    -0.967E+00     0.100E+01    -0.990E+00     0.379E-05     0.100E+01     0.000E+00     0.782E-08
    0.177E+00    -0.967E+00     0.100E+01    -0.990E+00     0.387E-05     0.100E+01     0.000E+00     0.782E-08
    0.183E+00    -0.967E+00     0.100E+01    -0.990E+00     0.395E-05     0.100E+01     0.000E+00     0.782E-08
    0.190E+00    -0.967E+00     0.100E+01    -0.990E+00     0.402E-05     0.100E+01     0.000E+00     0.782E-08
    0.197E+00    -0.967E+00     0.100E+01    -0.990E+00     0.408E-05     0.100E+01     0.000E+00     0.782E-08
    0.203E+00    -0.967E+00     0.100E+01    -0.990E+00     0.414E-05     0.100E+01     0.000E+00     0.782E-08
    0.210E+00    -0.967E+00     0.100E+01    -0.990E+00     0.418E-05     0.100E+01     0.000E+00     0.782E-08
    0.217E+00    -0.967E+00     0.100E+01    -0.990E+00     0.423E-05     0.100E+01     0.000E+00     0.782E-08
    0.223E+00    -0.967E+00     0.100E+01    -0.990E+00     0.426E-05     0.100E+01     0.000E+00     0.782E-08
    0.230E+00    -0.967E+00     0.100E+01    -0.990E+00     0.429E-05     0.100E+01     0.000E+00     0.782E-08
    0.237E+00    -0.967E+00     0.100E+01    -0.990E+00     0.431E-05     0.100E+01     0.000E+00     0.782E-08
    0.243E+00    -0.967E+00     0.100E+01    -0.990E+00     0.432E-05     0.100E+01     0.000E+00     0.782E-08
    0.250E+00    -0.967E+00     0.100E+01    -0.990E+00     0.432E-05     0.100E+01     0.000E+00     0.782E-08
    0.257E+00    -0.967E+00     0.100E+01    -0.990E+00     0.432E-05     0.100E+01     0.000E+00     0.782E-08
    0.263E+00    -0.967E+00     0.100E+01    -0.990E+00     0.431E-05     0.100E+01     0.000E+00     0.782E-08
    0.270E+00    -0.967E+00     0.100E+01    -0.990E+00     0.429E-05     0.100E+01     0.000E+00     0.782E-08
    0.277E+00    -0.967E+00     0.100E+01    -0.990E+00     0.426E-05     0.100E+01     0.000E+00     0.782E-08
    0.283E+00    -0.967E+00     0.100E+01    -0.990E+00     0.423E-05     0.100E+01     0.000E+00     0.782E-08
    0.290E+00    -0.967E+00     0.100E+01    -0.990E+00     0.418E-05     0.100E+01     0.000E+00     0.782E-08
    0.297E+00    -0.967E+00     0.100E+01    -0.990E+00     0.414E-05     0.100E+01     0.000E+00     0.782E-08
    0.303E+00    -0.967E+00     0.100E+01    -0.990E+00     0.408E-05     0.100E+01     0.000E+00     0.782E-08
    0.310E+00    -0.967E+00     0.100E+01    -0.990E+00     0.402E-05     0.100E+01     0.000E+00     0.782E-08
    0.317E+00    -0.967E+00     0.100E+01    -0.990E+00     0.395E-05     0.100E+01     0.000E+00     0.782E-08
    0.323E+00    -0.967E+00     0.100E+01    -0.990E+00     0.387E-05     0.100E+01     0.000E+00     0.782E-08
    0.330E+00    -0.967E+00     0.100E+01    -0.990E+00     0.379E-05     0.100E+01     0.000E+00     0.782E-08
    0.337E+00    -0.967E+00     0.100E+01    -0.990E+00     0.370E-05     0.100E+01     0.000E+00     0.782E-08
    0.343E+00    -0.967E+00     0.100E+01    -0.990E+00     0.360E-05     0.100E+01     0.000E+00     0.782E-08
    0.350E+00    -0.967E+00     0.100E+01    -0.990E+00     0.350E-05     0.100E+01     0.000E+00     0.782E-08
    0.357E+00    -0.967E+00     0.100E+01    -0.990E+00     0.339E-05     0.100E+01     0.000E+00     0.782E-08
    0.363E+00    -0.967E+00     0.100E+01    -0.990E+00     0.327E-05     0.100E+01     0.000E+00     0.782E-08
    0.370E+00    -0.967E+00     0.100E+01    -0.990E+00     0.315E-05     0.100E+01     0.000E+00     0.782E-08
    0.377E+00    -0.967E+00     0.100E+01    -0.990E+00     0.302E-05     0.100E+01     0.000E+00     0.782E-08
    0.383E+00    -0.967E+00     0.100E+01    -0.990E+00     0.289E-05     0.100E+01     0.000E+00     0.782E-08
    0.390E+00    -0.967E+00     0.100E+01    -0.990E+00     0.275E-05     0.100E+01     0.000E+00     0.782E-08
    0.397E+00    -0.967E+00     0.100E+01    -0.990E+00     0.261E-05     0.100E+01     0.000E+00     0.782E-08
    0.403E+00    -0.967E+00     0.100E+01    -0.990E+00     0.247E-05     0.100E+01     0.000E+00     0.782E-08
    0.410E+00    -0.967E+00     0.100E+01    -0.990E+00     0.231E-05     0.100E+01     0.000E+00     0.782E-08
    0.417E+00    -0.967E+00     0.100E+01    -0.990E+00     0.216E-05     0.100E+01     0.000E+00     0.782E-08
    0.423E+00    -0.967E+00     0.100E+01    -0.990E+00     0.200E-05     0.100E+01     0.000E+00     0.782E-08
    0.430E+00    -0.967E+00     0.100E+01    -0.990E+00     0.184E-05     0.100E+01     0.000E+00     0.782E-08
    0.437E+00    -0.967E+00     0.100E+01    -0.990E+00     0.167E-05     0.100E+01     0.000E+00     0.782E-08
    0.443E+00    -0.967E+00     0.100E+01    -0.990E+00     0.151E-05     0.100E+01     0.000E+00     0.782E-08
    0.450E+00    -0.967E+00     0.100E+01    -0.990E+00     0.134E-05     0.100E+01     0.000E+00     0.782E-08
    0.457E+00    -0.967E+00     0.100E+01    -0.990E+00     0.116E-05     0.100E+01     0.000E+00     0.782E-08
    0.463E+00    -0.967E+00     0.100E+01    -0.990E+00     0.987E-06     0.100E+01     0.000E+00     0.782E-08
    0.470E+00    -0.967E+00     0.100E+01    -0.990E+00     0.810E-06     0.100E+01     0.000E+00     0.782E-08
    0.477E+00    -0.967E+00     0.100E+01    -0.990E+00     0.631E-06     0.100E+01     0.000E+00     0.782E-08
    0.483E+00    -0.967E+00     0.100E+01    -0.990E+00     0.452E-06     0.100E+01     0.000E+00     0.782E-08
    0.490E+00    -0.967E+00     0.100E+01    -0.990E+00     0.271E-06     0.100E+01     0.000E+00     0.782E-08
    0.497E+00    -0.967E+00     0.100E+01    -0.990E+00     0.905E-07     0.100E+01     0.000E+00     0.782E-08
 
    0.333E-02    -0.953E+00     0.100E+01    -0.101E+01     0.123E-06     0.100E+01     0.000E+00     0.133E-07
    0.100E-01    -0.953E+00     0.100E+01    -0.101E+01     0.369E-06     0.100E+01     0.000E+00     0.133E-07
    0.167E-01    -0.953E+00     0.100E+01    -0.101E+01     0.614E-06     0.100E+01     0.000E+00     0.133E-07
    0.233E-01    -0.953E+00     0.100E+01    -0.101E+01     0.858E-06     0.100E+01     0.000E+00     0.133E-07
    0.300E-01    -0.953E+00     0.100E+01    -0.101E+01     0.110E-05     0.100E+01     0.000E+00     0.133E-07
    0.367E-01    -0.953E+00     0.100E+01    -0.101E+01     0.134E-05     0.100E+01     0.000E+00     0.133E-07
    0.433E-01    -0.953E+00     0.100E+01    -0.101E+01     0.158E-05     0.100E+01     0.000E+00     0.133E-07
    0.500E-01    -0.953E+00     0.100E+01    -0.101E+01     0.181E-05     0.100E+01     0.000E+00     0.133E-07
    0.567E-01    -0.953E+00     0.100E+01    -0.101E+01     0.205E-05     0.100E+01     0.000E+00     0.133E-07
